seq,tx,rx,latency
3228676,1764177707351582735,1764177707344940483,-6642252
440985,1764177707352620395,1764177707345978616,-6641779
3228677,1764177707352642580,1764177707346000486,-6642094
440986,1764177707353679925,1764177707347039175,-6640750
3228678,1764177707353702425,1764177707347060360,-6642065
440987,1764177707354739456,1764177707348097363,-6642093
3228679,1764177707354762215,1764177707348120196,-6642019
440988,1764177707355800023,1764177707349159496,-6640527
3228680,1764177707355822004,1764177707349179829,-6642175
440989,1764177707356859683,1764177707350217629,-6642054
3228681,1764177707356881757,1764177707350240184,-6641573
440990,1764177707357919194,1764177707351277854,-6641340
3228682,1764177707357941657,1764177707351299761,-6641896
440991,1764177707358978558,1764177707352336598,-6641960
3228683,1764177707359001428,1764177707352359857,-6641571
440992,1764177707360038977,1764177707353397231,-6641746
3228684,1764177707360061162,1764177707353419823,-6641339
440993,1764177707361101470,1764177707354470845,-6630625
3228685,1764177707361121248,1764177707354481049,-6640199
440994,1764177707362162445,1764177707355521052,-6641393
3228686,1764177707362181778,1764177707355539848,-6641930
440995,1764177707363223512,1764177707356581722,-6641790
3228687,1764177707363241753,1764177707356599703,-6642050
440996,1764177707364283172,1764177707357641577,-6641595
3228688,1764177707364301728,1764177707357660392,-6641336
440997,1764177707365342925,1764177707358701210,-6641715
3228689,1764177707365361887,1764177707358720487,-6641400
440998,1764177707366402640,1764177707359760398,-6642242
3228690,1764177707366421936,1764177707359779824,-6642112
440999,1764177707367463337,1764177707360822605,-6640732
3228691,1764177707367482207,1764177707360840753,-6641454
441000,1764177707368523015,1764177707361881182,-6641833
3228692,1764177707368542145,1764177707361900256,-6641889
441001,1764177707369582564,1764177707362940593,-6641971
3228693,1764177707369602119,1764177707362959704,-6642415
441002,1764177707370642002,1764177707363999763,-6642239
3228694,1764177707370661927,1764177707364019577,-6642350
441003,1764177707371702698,1764177707365061303,-6641395
3228695,1764177707371722124,1764177707365080395,-6641729
441004,1764177707372762506,1764177707366124158,-6638348
3228696,1764177707372782191,1764177707366141269,-6640922
441005,1764177707373822055,1764177707367180439,-6641616
3228697,1764177707373842037,1764177707367201680,-6640357
441006,1764177707374881567,1764177707368239442,-6642125
3228698,1764177707374901400,1764177707368259479,-6641921
441007,1764177707375942208,1764177707369300408,-6641800
3228699,1764177707375961541,1764177707369319834,-6641707
441008,1764177707377001942,1764177707370360300,-6641642
3228700,1764177707377021646,1764177707370394745,-6626901
441009,1764177707378061583,1764177707371420470,-6641113
3228701,1764177707378082250,1764177707371441100,-6641150
441010,1764177707379120929,1764177707372479288,-6641641
3228702,1764177707379142280,1764177707372500473,-6641807
441011,1764177707380181774,1764177707373539902,-6641872
3228703,1764177707380202088,1764177707373560273,-6641815
441012,1764177707381241378,1764177707374601387,-6639991
3228704,1764177707381261896,1764177707374620313,-6641583
441013,1764177707382300945,1764177707375658779,-6642166
3228705,1764177707382321871,1764177707375680687,-6641184
441014,1764177707383361716,1764177707376719856,-6641860
3228706,1764177707383381771,1764177707376739727,-6642044
441015,1764177707384421469,1764177707377779397,-6642072
3228707,1764177707384441635,1764177707377799508,-6642127
441016,1764177707385480888,1764177707378839640,-6641248
3228708,1764177707385501517,1764177707378860066,-6641451
441017,1764177707386540325,1764177707379899996,-6640329
3228709,1764177707386561436,1764177707379919644,-6641792
441018,1764177707387601133,1764177707380959480,-6641653
3228710,1764177707387621448,1764177707380980480,-6640968
441019,1764177707388660645,1764177707382018743,-6641902
3228711,1764177707388681478,1764177707382039428,-6642050
441020,1764177707389720083,1764177707383078468,-6641615
3228712,1764177707389741360,1764177707383101431,-6639929
441021,1764177707390779557,1764177707384137379,-6642178
3228713,1764177707390801076,1764177707384158842,-6642234
441022,1764177707391840124,1764177707385198160,-6641964
3228714,1764177707391861050,1764177707385219474,-6641576
441023,1764177707392899729,1764177707386257755,-6641974
3228715,1764177707392920914,1764177707386278904,-6642010
441024,1764177707393959148,1764177707387329166,-6629982
3228716,1764177707393980759,1764177707387337462,-6643297
441025,1764177707395018604,1764177707388378743,-6639861
3228717,1764177707395040437,1764177707388398391,-6642046
441026,1764177707396079319,1764177707389437709,-6641610
3228718,1764177707396100467,1764177707389458635,-6641832
441027,1764177707397138924,1764177707390497213,-6641711
3228719,1764177707397160294,1764177707390518972,-6641322
441028,1764177707398198547,1764177707391556586,-6641961
3228720,1764177707398220009,1764177707391579049,-6640960
441029,1764177707399259169,1764177707392618626,-6640543
3228721,1764177707399279947,1764177707392638571,-6641376
441030,1764177707400318811,1764177707393676889,-6641922
3228722,1764177707400339829,1764177707393697852,-6641977
441031,1764177707401378285,1764177707394736262,-6642023
3228723,1764177707401399582,1764177707394758633,-6640949
441032,1764177707402437723,1764177707395796210,-6641513
3228724,1764177707402459352,1764177707395817358,-6641994
441033,1764177707403498401,1764177707396856806,-6641595
3228725,1764177707403519290,1764177707396877398,-6641892
441034,1764177707404557913,1764177707397915994,-6641919
3228726,1764177707404579154,1764177707397937068,-6642086
441035,1764177707405617332,1764177707398975423,-6641909
3228727,1764177707405638962,1764177707398997849,-6641113
441036,1764177707406676751,1764177707400035056,-6641695
3228728,1764177707406698788,1764177707400057000,-6641788
441037,1764177707407737133,1764177707401095522,-6641611
3228729,1764177707407758633,1764177707401116578,-6642055
441038,1764177707408796627,1764177707402155766,-6640861
3228730,1764177707408818386,1764177707402176488,-6641898
441039,1764177707409855990,1764177707403214269,-6641721
3228731,1764177707409878175,1764177707403236047,-6642128
441040,1764177707410918631,1764177707404278272,-6640359
3228732,1764177707410938354,1764177707404296513,-6641841
441041,1764177707411980754,1764177707405339276,-6641478
3228733,1764177707411998458,1764177707405356498,-6641960
441042,1764177707413040581,1764177707406399612,-6640969
3228734,1764177707413058544,1764177707406417501,-6641043
441043,1764177707414100241,1764177707407458356,-6641885
3228735,1764177707414118592,1764177707407476763,-6641829
441044,1764177707415159845,1764177707408518711,-6641134
3228736,1764177707415179493,1764177707408538711,-6640782
441045,1764177707416220431,1764177707409579307,-6641124
3228737,1764177707416239634,1764177707409597918,-6641716
441046,1764177707417280239,1764177707410638754,-6641485
3228738,1764177707417299813,1764177707410658217,-6641596
441047,1764177707418339917,1764177707411698609,-6641308
3228739,1764177707418359584,1764177707411717517,-6642067
441048,1764177707419400781,1764177707412759483,-6641298
3228740,1764177707419419984,1764177707412779002,-6640982
441049,1764177707420460663,1764177707413819005,-6641658
3228741,1764177707420480163,1764177707413838171,-6641992
441050,1764177707421520211,1764177707414878249,-6641962
3228742,1764177707421540230,1764177707414898286,-6641944
441051,1764177707422579834,1764177707415943807,-6636027
3228743,1764177707422600149,1764177707415961326,-6638823
441052,1764177707423640550,1764177707416998866,-6641684
3228744,1764177707423660272,1764177707417018329,-6641943
441053,1764177707424700117,1764177707418058314,-6641803
3228745,1764177707424720283,1764177707418078332,-6641951
441054,1764177707425759610,1764177707419121798,-6637812
3228746,1764177707425779703,1764177707419138150,-6641553
441055,1764177707426819159,1764177707420178468,-6640691
3228747,1764177707426839455,1764177707420197820,-6641635
441056,1764177707427879800,1764177707421238397,-6641403
3228748,1764177707427899707,1764177707421257934,-6641773
441057,1764177707428939590,1764177707422297808,-6641782
3228749,1764177707428959923,1764177707422319086,-6640837
441058,1764177707429998712,1764177707423357404,-6641308
3228750,1764177707430019935,1764177707423378589,-6641346
441059,1764177707431058317,1764177707424416425,-6641892
3228751,1764177707431080039,1764177707424438148,-6641891
441060,1764177707432119032,1764177707425477447,-6641585
3228752,1764177707432139902,1764177707425498132,-6641770
441061,1764177707433178525,1764177707426536561,-6641964
3228753,1764177707433199840,1764177707426558858,-6640982
441062,1764177707434238074,1764177707427599139,-6638935
3228754,1764177707434259759,1764177707427617805,-6641954
441063,1764177707435298752,1764177707428657216,-6641536
3228755,1764177707435319586,1764177707428677679,-6641907
441064,1764177707436358375,1764177707429717330,-6641045
3228756,1764177707436379375,1764177707429737349,-6642026
441065,1764177707437417850,1764177707430776278,-6641572
3228757,1764177707437439239,1764177707430797167,-6642072
441066,1764177707438477343,1764177707431835337,-6642006
3228758,1764177707438499121,1764177707431857040,-6642081
441067,1764177707439537799,1764177707432896099,-6641700
3228759,1764177707439558966,1764177707432916951,-6642015
441068,1764177707440597348,1764177707433956491,-6640857
3228760,1764177707440618700,1764177707433976825,-6641875
441069,1764177707441656971,1764177707435015217,-6641754
3228761,1764177707441678434,1764177707435036680,-6641754
441070,1764177707442716427,1764177707436078683,-6637744
3228762,1764177707442738242,1764177707436097961,-6640281
441071,1764177707443777031,1764177707437135445,-6641586
3228763,1764177707443798124,1764177707437156186,-6641938
441072,1764177707444836580,1764177707438194633,-6641947
3228764,1764177707444857932,1764177707438216356,-6641576
441073,1764177707445896110,1764177707439254340,-6641770
3228765,1764177707445917740,1764177707439275581,-6642159
441074,1764177707446955566,1764177707440313547,-6642019
3228766,1764177707446977659,1764177707440336510,-6641149
441075,1764177707448016282,1764177707441374680,-6641602
3228767,1764177707448037485,1764177707441395513,-6641972
441076,1764177707449076071,1764177707442434628,-6641443
3228768,1764177707449097386,1764177707442455406,-6641980
441077,1764177707450135583,1764177707443494686,-6640897
3228769,1764177707450157194,1764177707443515668,-6641526
441078,1764177707451196354,1764177707444556708,-6639646
3228770,1764177707451217132,1764177707444575319,-6641813
441079,1764177707452256032,1764177707445614174,-6641858
3228771,1764177707452277014,1764177707445635341,-6641673
441080,1764177707453315562,1764177707446674066,-6641496
3228772,1764177707453336877,1764177707446694937,-6641940
441081,1764177707454375056,1764177707447733903,-6641153
3228773,1764177707454396759,1764177707447755273,-6641486
441082,1764177707455435827,1764177707448795610,-6640217
3228774,1764177707455456789,1764177707448814684,-6642105
441083,1764177707456495468,1764177707449853483,-6641985
3228775,1764177707456516616,1764177707449875687,-6640929
441084,1764177707457554906,1764177707450913042,-6641864
3228776,1764177707457576461,1764177707450934690,-6641771
441085,1764177707458614288,1764177707451972490,-6641798
3228777,1764177707458636343,1764177707451994416,-6641927
441086,1764177707459674873,1764177707453033641,-6641232
3228778,1764177707459696244,1764177707453054252,-6641992
441087,1764177707460737404,1764177707454096885,-6640519
3228779,1764177707460756292,1764177707454115403,-6640889
441088,1764177707461798341,1764177707455157055,-6641286
3228780,1764177707461816508,1764177707455175592,-6640916
441089,1764177707462858205,1764177707456216558,-6641647
3228781,1764177707462876575,1764177707456234743,-6641832
441090,1764177707463919254,1764177707457278561,-6640693
3228782,1764177707463936624,1764177707457294895,-6641729
441091,1764177707464978950,1764177707458337305,-6641645
3228783,1764177707464996673,1764177707458354657,-6642016
441092,1764177707466038425,1764177707459396549,-6641876
3228784,1764177707466056499,1764177707459414679,-6641820
441093,1764177707467098141,1764177707460456367,-6641774
3228785,1764177707467116937,1764177707460475404,-6641533
441094,1764177707468158930,1764177707461518759,-6640171
3228786,1764177707468176948,1764177707461535963,-6640985
441095,1764177707469218719,1764177707462577021,-6641698
3228787,1764177707469236886,1764177707462594670,-6642216
441096,1764177707470278268,1764177707463636228,-6642040
3228788,1764177707470297120,1764177707463656506,-6640614
441097,1764177707471339002,1764177707464697195,-6641807
3228789,1764177707471357243,1764177707464715213,-6642030
441098,1764177707472398755,1764177707465756457,-6642298
3228790,1764177707472417588,1764177707465775420,-6642168
441099,1764177707473458396,1764177707466820868,-6637528
3228791,1764177707473477711,1764177707466838257,-6639454
441100,1764177707474518111,1764177707467876723,-6641388
3228792,1764177707474537630,1764177707467896815,-6640815
441101,1764177707475578771,1764177707468937744,-6641027
3228793,1764177707475597864,1764177707468955911,-6641953
441102,1764177707476638672,1764177707469997507,-6641165
3228794,1764177707476657486,1764177707470016340,-6641146
441103,1764177707477698350,1764177707471057584,-6640766
3228795,1764177707477717609,1764177707471075862,-6641747
441104,1764177707478757991,1764177707472116402,-6641589
3228796,1764177707478777769,1764177707472136235,-6641534
441105,1764177707479818762,1764177707473177146,-6641616
3228797,1764177707479837799,1764177707473196109,-6641690
441106,1764177707480877922,1764177707474236445,-6641477
3228798,1764177707480898163,1764177707474256575,-6641588
441107,1764177707481937490,1764177707475296541,-6640949
